0,22,16,433,128,1,0,0
0,17,15,442,125,0,0,1
0,16,11,452,119,1,0,1
0,16,8,375,200,1,0,0
0,40,10,265,280,4,0,1
0,115,23,41,306,111,2,2
0,224,37,42,3,263,24,7
0,341,53,57,1,0,133,15
