599.8870967741935,13.36161224011766,100.0188207458394,4490.476068438247,600.0355836222575,224,45.16129032258064,3.445599330426994,18.14361096193334,1.219552985625854,0.018408,0.061359,0.14726,0.0055789,4.374,1.015,5.3945,0.0010342,0.81082,0.18815,0.81166,0.18834,4.3095
792.7947368421053,96.44849049037792,75.68163259886738,622.0937175370915,798.6246466994301,156,41.05263157894737,41.4174623301482,126.0753715400372,1.028456080882024,0.024544,0.055223,0.14726,0.01166,6.479,1.2243,7.715,0.0015114,0.83979,0.1587,0.84106,0.15894,5.2918
667.9124726477024,12.09161835499206,89.83212989293534,4962.114932715258,668.0216751157911,212,46.38949671772428,2.461142005860175,16.7398758425337,1.033064418302382,0.018408,0.055223,0.14726,13655,6013000,184010,6210600,0.0021986,0.96817,0.029628,0.97031,0.029693,32.677
803.9204771371769,33.54068763847768,74.63424767293483,1788.872090122818,804.6184653309238,270,53.67793240556659,12.7858515623696,41.7648298871058,1.388039142701718,0.03068,0.055223,0.14726,0.033854,9.0939,0.38974,9.5175,0.003557,0.95549,0.04095,0.9589,0.041096,23.333
652.9215686274509,14.57065128114536,91.89465149103583,4117.866720044347,653.0837741989953,238,51.85185185185185,4.861740942513989,18.50786267156341,1.214040017821016,0.03068,0.055223,0.14726,0.015485,13.998,1.5403,15.554,0.0009955299999999999,0.89998,0.099028,0.9008699999999999,0.09912700000000001,9.088100000000001
870.2936046511628,53.31340162472763,68.94225084424197,1125.420591661722,871.9203028573676,176,51.16279069767442,21.89082824012489,66.82185877531946,1.187051655870041,0.024544,0.042951,0.14726,0.010285,2.7246,0.25113,2.9861,0.0034445,0.91245,0.084101,0.91561,0.08439199999999999,10.85
891.1074626865671,19.6073836867587,67.33194649622645,3060.071703524593,891.322507255538,155,46.26865671641791,5.81252463463657,25.87498291378552,1.143851664894769,0.018408,0.042951,0.14726,0.039648,11.239,0.66769,11.947,0.0033188,0.94079,0.05589,0.94392,0.056076,16.833
604.2620967741935,29.71187999720638,99.29466091006763,2019.394262686894,604.9906590854483,203,40.92741935483871,27.46761676892816,31.60828432546488,0.5056663893024922,0.03068,0.042951,0.14726,0.045277,21.037,1.3546,22.437,0.002018,0.9376100000000001,0.060375,0.9395,0.060497,15.53
703.2511737089202,30.42584522150035,85.31802326551724,1972.007665299012,703.9075026595963,200,46.94835680751174,4.20488392641559,42.53124809328923,0.8423401621419715,0.03068,0.055223,0.14726,0.016121,9.2079,1.87,11.094,0.0014531,0.82999,0.16856,0.8312,0.1688,4.9241
701.4426229508197,56.11685795814471,85.53800130877821,1069.197424502128,703.6785346262005,197,46.13583138173302,60.47903699667593,45.47478098469734,0.8929841595446066,0.024544,0.036816,0.14726,0.017787,4.2934,0.55611,4.8673,0.0036544,0.88209,0.11425,0.88533,0.11467,7.7204
